id,identity_to_query
UniRef100_A0A6G7PUT0/1-72,0.681
UniRef100_A0A7R6W8K9/1-72,0.806
UniRef100_A0A1V1RDN8/3-73,0.708
UniRef100_UPI00177D88E0/1-72,0.694
UniRef100_A0A7X6WIS8/1-72,0.667
UniRef100_A0A1F8XVE9/1-72,0.681
UniRef100_A0A8A2HWG1/1-72,0.764
UniRef100_UPI001A97BADA/1-72,0.722
UniRef100_A0A098ETM9/1-72,0.681
UniRef100_A0A2J6J6W9/1-72,0.708
UniRef100_N0AV51/1-72,0.681
UniRef100_A0A1F7RRE7/1-72,0.736
UniRef100_A0A0U3P0A9/1-72,0.708
UniRef100_A0A0Q9Y5B3/1-72,0.750
UniRef100_A0A1G0GE86/1-72,0.833
UniRef100_A0A226BZQ3/1-72,0.694
UniRef100_A0A524ICC9/1-72,0.681
UniRef100_A0A269YND0/1-72,0.681
UniRef100_A0A2C0ZPR9/1-72,0.694
UniRef100_A0A1F8X244/1-72,0.694
UniRef100_A0A660PJ90/1-72,0.639
UniRef100_W4QVK0/1-72,0.681
UniRef100_UPI001958A2F3/1-72,0.653
UniRef100_F8E9C1/1-72,0.681
UniRef100_A0A432FM66/1-72,0.833
UniRef100_A0A3N5T7I8/1-72,0.722
UniRef100_A0A8J6YPY7/1-72,0.819
UniRef100_A0A0R2KS59/1-72,0.639
UniRef100_A0A7C8EG96/1-72,0.667
UniRef100_A0A3M2ERD9/1-72,0.708
UniRef100_A0A0J5GR22/1-72,0.681
UniRef100_R2QG62/1-72,0.722
UniRef100_UPI000CF0CD3B/1-72,0.694
UniRef100_A0A1M6DF53/1-72,0.736
UniRef100_A0A401G0B8/1-72,0.639
UniRef100_UPI000326122F/1-72,0.681
UniRef100_A0A3M2BSZ0/1-72,0.722
UniRef100_A0A1L8CYA3/1-72,0.667
UniRef100_A0A7X8G5W1/1-72,0.681
UniRef100_A0A3B0V7L3/1-72,0.708
UniRef100_UPI0002888EBB/1-72,0.694
UniRef100_A0A0P9CMF7/1-72,0.653
UniRef100_A0A7V7AHW0/1-72,0.681
UniRef100_A0A0M0T434/1-72,0.667
UniRef100_A0A7C6KSN6/1-72,0.653
UniRef100_A0A1N7A6K2/1-72,0.681
UniRef100_A0A0X8F875/1-72,0.708
UniRef100_A0A2A5J1Z6/1-72,0.681
UniRef100_A0A0R2CHR8/1-72,0.611
UniRef100_A0A841QA42/1-72,0.750
UniRef100_R1CWN3/1-72,0.681
UniRef100_A0A0S4L8Z1/1-72,0.667
UniRef100_A0A2M7T9L6/3-73,0.694
UniRef100_A0A8A7TG18/1-72,0.708
UniRef100_A0A0U2XF31/1-72,0.667
UniRef100_A0A7V5ALF5/1-72,0.667
UniRef100_A0A1G1IJS2/1-72,0.722
UniRef100_A0A496ZTM8/1-72,0.667
UniRef100_A0A5C8G3R3/1-72,0.639
UniRef100_UPI0005EB010C/1-72,0.806
UniRef100_A0A7C2WPI6/1-72,0.694
UniRef100_A0A357NG89/1-72,0.708
UniRef100_A0A1G3QG06/1-72,0.681
UniRef100_A0A1B3WBW8/1-72,0.736
UniRef100_A0A3N4VQZ3/1-72,0.778
UniRef100_S2YCL5/1-72,0.667
UniRef100_A0A1G1GU43/1-72,0.708
UniRef100_A0A151YVL7/1-72,0.681
UniRef100_A0A1E4ZVU8/1-72,0.861
UniRef100_A0A533ZXY8/1-72,0.694
UniRef100_A0A1G1FR52/1-72,0.708
UniRef100_A0A7M3MEB7/1-72,0.736
UniRef100_A0A0J1IDV6/1-72,0.667
UniRef100_A0A7X6Y8P6/1-72,0.653
UniRef100_A0A0X8FFB6/1-72,0.722
UniRef100_A0A846P2R3/1-72,0.694
UniRef100_A0A1G1D5F1/1-72,0.681
UniRef100_A0A7Y5GT14/1-72,0.681
UniRef100_A0A1F2Y294/1-72,0.667
UniRef100_A0A0R2A2R5/1-72,0.625
UniRef100_A0A7C2S0L7/1-72,0.667
UniRef100_C8X0M5/1-72,0.639
UniRef100_A0A6N8BEH3/1-72,0.681
UniRef100_A0A1E9A9Z5/1-72,0.722
UniRef100_A0A4V2RC27/1-72,0.694
UniRef100_A0A0M3RDH4/1-72,0.667
UniRef100_A0A3E0QFE3/1-72,0.639
UniRef100_A0A6P1AB63/1-72,0.736
UniRef100_A0A1F4XH05/1-72,0.667
UniRef100_U5L4P6/1-72,0.681
UniRef100_A0A7J9YTR6/1-72,0.639
UniRef100_A0A150LH16/1-72,0.681
UniRef100_A0A7I8MLV8/1-72,0.667
UniRef100_A0A7C3QPK4/1-72,0.639
UniRef100_P61688/1-72,0.750
UniRef100_A0A7X0LYI6/1-72,0.694
UniRef100_A0A524GKI9/1-72,0.694
UniRef100_A0A1E7IIN5/1-72,0.708
UniRef100_A0A550JKT2/1-72,0.681
UniRef100_A0A1E5L1M9/1-72,0.722
UniRef100_A0A0A3IKD0/1-72,0.681
UniRef100_A0A7W0EZ41/1-72,0.681
UniRef100_A0A4R3N4E9/1-72,0.750
UniRef100_A0A7C1B166/2-71,0.736
UniRef100_A0A7X8IQI2/1-72,0.667
UniRef100_A0A1F9PY05/1-72,0.681
UniRef100_A0A829ZSZ7/1-72,0.681
UniRef100_A0A7X4CAQ7/1-72,0.653
UniRef100_A0A0A8JEH0/1-72,0.653
UniRef100_A0A7X8V4S6/1-72,0.681
UniRef100_A0A0K9FHK8/1-72,0.681
UniRef100_UPI00110F2321/1-72,0.653
UniRef100_A0A3B8J5Z0/1-72,0.681
UniRef100_A0A836WM87/1-72,0.708
UniRef100_A0A1H0EZB7/1-72,0.681
UniRef100_UPI0004150473/1-72,0.681
UniRef100_A0A525VRL6/1-72,0.681
UniRef100_A0A0A0M958/1-72,0.736
UniRef100_A0A2N6FL92/1-72,0.722
UniRef100_A0A0M4D9N3/1-72,0.708
UniRef100_A0A1G1H660/1-72,0.667
UniRef100_A0A538TRU1/1-72,0.681
UniRef100_UPI001F02B5A0/1-72,0.694
UniRef100_A0A8A7L523/1-72,0.653
UniRef100_A0A1G1I079/1-72,0.694
UniRef100_A0A410P3R4/1-72,0.667
UniRef100_A0A0P6WKV8/1-72,0.667
UniRef100_UPI0004E1CF50/1-72,0.667
UniRef100_A0A7X6X345/1-72,0.667
UniRef100_UPI0005A7EF88/1-72,0.694
UniRef100_Q5HM21/1-72,0.708
UniRef100_A0A4Q4IEG8/1-72,0.681
UniRef100_A0A3N5WL34/1-72,0.681
UniRef100_A0A8J6Y1Z9/1-72,0.694
UniRef100_A0A7V4X900/1-72,0.667
UniRef100_A0A6I2GLH1/1-72,0.694
UniRef100_UPI001ADD337F/1-72,0.722
UniRef100_A0A2G6FYS1/1-72,0.694
UniRef100_A0A1G3QPW1/1-72,0.681
UniRef100_UPI00085C7D08/1-72,0.681
UniRef100_A0A6N7QXW7/1-72,0.694
UniRef100_A0A143Y9J7/1-72,0.694
UniRef100_A0A221M7Q0/1-72,0.681
UniRef100_UPI001957CA22/1-72,0.708
UniRef100_A0A4U7NAP6/1-72,0.639
UniRef100_A0A523UCM9/1-72,0.625
UniRef100_A0A2N5I0S6/1-72,0.653
UniRef100_A0A3B1DQ72/1-72,0.694
UniRef100_Q839E2/1-72,0.708
UniRef100_A0A3D0E857/1-72,0.694
UniRef100_A0A1H6FSA5/1-72,0.653
UniRef100_A0A5C5TVW0/1-72,0.750
UniRef100_A0A264W4N6/1-72,0.653
UniRef100_A0A2N6UGA3/1-72,0.736
UniRef100_A0A7T5JSL8/1-72,0.653
UniRef100_UPI001F01AC7D/1-72,0.667
UniRef100_A0A5C4SZI3/1-72,0.681
UniRef100_A0A357ZGH0/1-72,0.722
UniRef100_A0A831XVY3/1-72,0.653
UniRef100_A0A7V6ZW44/1-72,0.653
UniRef100_UPI00048518BD/1-71,0.681
UniRef100_UPI000380D6F3/1-72,0.722
UniRef100_A0A7V0VFX3/1-72,0.611
UniRef100_A0A496RGT9/1-72,0.667
UniRef100_A0A2A2I838/1-72,0.681
UniRef100_A0A1M7T6L5/1-72,0.694
UniRef100_A0A1E7IMG1/1-72,0.708
UniRef100_A0A521SDS6/1-71,0.708
UniRef100_UPI00138F03D6/1-72,0.750
UniRef100_A0A7Y2FGQ6/1-72,0.681
UniRef100_A0A109FUN9/1-72,0.681
UniRef100_A0A1E7HEB7/1-72,0.694
UniRef100_A0A4R6BFA5/1-72,0.694
UniRef100_U4QRW2/1-72,0.694
UniRef100_A0A524Q652/1-72,0.708
UniRef100_A0A533SMJ6/1-72,0.639
UniRef100_A0A847PJ25/1-72,0.694
UniRef100_A0A7W1CAG5/1-72,0.639
UniRef100_A0A8J7GAH1/1-72,0.667
UniRef100_A0A2N2FTW1/1-72,0.722
UniRef100_A0A7C3LUH7/1-72,0.708
UniRef100_A0A0B4XIS1/1-72,0.736
UniRef100_UPI001F0A516A/1-72,0.722
UniRef100_A0A7V7B1B4/1-72,0.750
UniRef100_A0A7C5AKP2/1-72,0.681
UniRef100_UPI000AEA0FCF/1-72,0.750
UniRef100_A0A2J6JBE8/1-72,0.694
UniRef100_A0A1F9C2B1/1-72,0.653
UniRef100_A0A838PNX7/1-72,0.625
UniRef100_A0A0A6Y074/1-72,0.694
UniRef100_A0A202DXM3/1-72,0.653
UniRef100_A0A7X9FPC6/1-72,0.681
UniRef100_A0A432R3X7/1-72,0.667
UniRef100_A0A1F3XW65/1-72,0.653
UniRef100_A0A432Q6I9/1-72,0.667
UniRef100_A0A1F9E3K2/1-72,0.722
UniRef100_A0A5D8Z9I3/1-72,0.750
UniRef100_A0A417YL21/1-72,0.639
UniRef100_A0A087N462/1-72,0.681
UniRef100_UPI001EE3B0ED/1-72,0.681
UniRef100_A0A4R3L3F3/1-72,0.653
UniRef100_UPI0011D2B4B8/1-72,0.694
UniRef100_A0A5D4NIP9/1-72,0.681
UniRef100_UPI00069E87BA/1-72,0.694
UniRef100_A0A0H4TED2/1-72,0.667
UniRef100_A0A2T0LBN7/1-72,0.667
UniRef100_A0A2H6JD75/1-72,0.833
UniRef100_G0ENQ1/1-72,0.653
UniRef100_A0A7C7RER1/1-72,0.681
UniRef100_A0A257SSJ5/1-72,0.833
UniRef100_A0A1G1HB94/1-72,0.681
UniRef100_A0A537ZYG8/1-72,0.639
UniRef100_A0A7C3MXK6/1-72,0.694
UniRef100_U5SBQ3/1-72,0.736
UniRef100_A0A0U1QRA3/1-72,0.667
UniRef100_A0A516V2Y0/1-72,0.764
UniRef100_D9RZN5/1-72,0.708
UniRef100_A0A154BUM3/1-72,0.708
UniRef100_A0A7C9N580/1-72,0.694
UniRef100_A0A3M1D4G2/1-72,0.625
UniRef100_A0A7X2IZF4/1-72,0.667
UniRef100_A0A2H0PGK4/1-72,0.667
UniRef100_A0A4R6BZK0/1-72,0.708
UniRef100_UPI000E677F6E/1-72,0.694
UniRef100_A0A522DAP6/1-72,0.681
UniRef100_A0A6L6H435/1-72,0.667
UniRef100_A0A0A2USG6/1-72,0.722
UniRef100_A0A0S8J670/1-72,0.653
UniRef100_A0A1R0IL87/1-72,0.667
UniRef100_A0A1Y5EXE5/1-72,0.819
UniRef100_A0A2N2L2V4/1-72,0.694
UniRef100_A0A7V6QR77/1-72,0.694
UniRef100_A0A135W7C5/1-72,0.667
UniRef100_A0A0M2U9Z1/1-72,0.681
UniRef100_A0A7J5WGM9/1-72,0.736
UniRef100_UPI001391B348/1-72,0.792
UniRef100_UPI000F8E6489/1-72,0.750
UniRef100_UPI0007F97AE8/1-72,0.681
UniRef100_A0A3C0TL45/1-72,0.694
UniRef100_W9BFL6/1-72,0.694
UniRef100_A0A7V1CJX1/3-73,0.639
UniRef100_A0A7C7RZJ4/1-72,0.708
UniRef100_A0A7V3KYF4/1-72,0.708
UniRef100_A0A1F3XUU9/1-72,0.653
UniRef100_A0A7V3CEG3/1-72,0.736
UniRef100_A0A523UX91/1-72,0.625
UniRef100_A0A891Y430/1-72,0.792
UniRef100_A0A7C0WWR2/1-72,0.653
UniRef100_UPI0007108B04/1-72,0.736
UniRef100_UPI000D3EC735/1-72,0.681
UniRef100_A0A2G6MGM2/1-72,0.653
UniRef100_A0A1V4QNH9/1-72,0.722
UniRef100_A0A2E3MGM0/1-72,0.847
UniRef100_A0A1I0IVI7/1-72,0.681
UniRef100_A0A2V7CIG3/1-72,0.681
UniRef100_A0A1F9GI05/1-72,0.625
UniRef100_A0A657AX49/1-72,0.903
UniRef100_A0A2N6F7P4/1-72,0.681
UniRef100_A0A1D4KL68/1-72,0.694
UniRef100_A0A2G6N1F7/1-72,0.653
UniRef100_UPI0019655EAC/1-72,0.653
UniRef100_UPI00048D102A/1-72,0.653
UniRef100_A0A3N5LTM1/1-72,0.667
UniRef100_A0A660PTG2/1-72,0.681
UniRef100_UPI001390E84F/1-72,0.819
UniRef100_A0A1E5NL05/1-72,0.653
UniRef100_UPI0013593A3F/1-72,0.722
UniRef100_UPI001B327B5B/1-72,0.806
UniRef100_D0BM10/1-72,0.681
UniRef100_H3NJ31/1-72,0.722
UniRef100_A0A1G1IT13/1-72,0.736
UniRef100_A0A2E0HKF1/1-72,0.875
UniRef100_A0A7X8KVI5/1-72,0.653
UniRef100_A0A4R1HAC8/1-72,0.889
UniRef100_A0A6H9LL93/1-72,0.653
UniRef100_A0A7V9K4K2/1-72,0.639
UniRef100_A0A2U1S1X8/1-72,0.681
UniRef100_A0A5C7XHT2/1-72,0.764
UniRef100_A0A845E6W8/1-72,0.694
UniRef100_A0A2V7VV36/1-72,0.722
UniRef100_A0A3D1R1J9/1-72,0.722
UniRef100_A0A2M9EQU1/1-72,0.750
UniRef100_A0A6P2BG70/1-72,0.861
UniRef100_A0A1N6F415/1-72,0.764
UniRef100_A0A134CC10/1-72,0.764
UniRef100_A0A523CG48/4-73,0.722
UniRef100_A0A7W0ZIR0/1-72,0.625
UniRef100_A0A7V2GCC9/1-72,0.653
UniRef100_A0A1T4M8M0/1-72,0.750
UniRef100_A0A1V2SFG8/1-72,0.708
UniRef100_A0A1E7HK70/1-72,0.667
UniRef100_A0A6I2MI78/1-72,0.694
UniRef100_A0A1F9HTK0/1-72,0.625
UniRef100_A0A3D4Z162/1-72,0.722
UniRef100_A0A6I7PZ96/1-72,0.861
UniRef100_A0A1F9DAK7/1-72,0.653
UniRef100_UPI001EDB17FF/1-72,0.681
UniRef100_A0A1B1YNU9/1-72,0.667
UniRef100_UPI0002B6FD95/1-72,0.667
UniRef100_A0A8A4SRC4/1-72,0.667
UniRef100_UPI00094FC10F/1-72,0.667
UniRef100_D5MKJ1/1-72,0.681
UniRef100_S5T7M5/1-72,0.806
UniRef100_A0A7C6KNQ2/1-72,0.681
UniRef100_A0A444IT62/1-72,0.639
UniRef100_A0A800BVQ2/1-72,0.722
UniRef100_V6SYG6/1-72,0.681
UniRef100_UPI00193AEE62/1-72,0.722
UniRef100_A0A833HKW1/1-72,0.681
UniRef100_W7AYY6/1-72,0.681
UniRef100_A0A0R2F612/3-71,0.653
UniRef100_A0A418MD86/1-72,0.681
UniRef100_A0A0R2HP15/1-72,0.667
UniRef100_A0A1V8MAD1/1-72,0.806
UniRef100_Q2RFS1/1-72,0.653
UniRef100_A0A7J5WA00/4-73,0.736
UniRef100_UPI0003F6D457/1-72,0.694
UniRef100_A0A2Z6E230/1-72,0.792
UniRef100_A0A4P6UPK6/1-72,0.667
UniRef100_A0A2T2X7S0/1-72,0.667
UniRef100_A0A522L2T0/1-72,0.806
UniRef100_A0A318C932/1-72,0.889
UniRef100_A0A496YVY6/1-72,0.708
UniRef100_D9QTH1/1-72,0.722
UniRef100_A0A7W5NUV8/18-89,0.792
UniRef100_UPI001F32C7BD/1-72,0.750
UniRef100_A0A7X7WK22/1-72,0.639
UniRef100_A0A176TLA2/1-72,0.681
UniRef100_A0A521E6M4/1-72,0.653
UniRef100_UPI00177CE8C5/1-72,0.653
UniRef100_A0A7X7P0M4/1-72,0.681
UniRef100_A0A1S2R2N4/1-72,0.667
UniRef100_A0A522Y8M3/1-72,0.764
UniRef100_UPI000774D1C1/1-72,0.722
UniRef100_A0A538U5W8/1-72,0.681
UniRef100_A0A657B7B2/1-72,0.889
UniRef100_UPI000C7E0E17/1-72,0.681
UniRef100_A0A832U663/1-72,0.694
UniRef100_A0A855X120/1-72,0.639
UniRef100_A0A6F8ZJT4/1-72,0.639
UniRef100_A0A0C2DMF8/1-72,0.708
UniRef100_A0A0K2SPL8/1-72,0.736
UniRef100_UPI00037187A5/1-72,0.667
UniRef100_A0A098EV59/1-72,0.653
UniRef100_G4SXB0/1-72,0.847
UniRef100_A0A101VV65/1-72,0.653
UniRef100_UPI00034645D4/1-72,0.778
UniRef100_A0A160MZF0/1-72,0.778
UniRef100_UPI0007739F2E/1-72,0.722
UniRef100_A0A6N9J7Q8/1-72,0.708
UniRef100_A0A519SW59/1-72,0.625
UniRef100_A0A1F9H7T5/1-72,0.708
UniRef100_A0A1G0JV13/1-72,0.819
UniRef100_A0A364K367/1-72,0.639
UniRef100_A0A7Y8LWU1/1-72,0.667
UniRef100_UPI001889A4C4/1-72,0.694
UniRef100_A0A533XTW9/1-72,0.667
UniRef100_A0A143HG67/1-72,0.681
UniRef100_A0A533Y443/1-72,0.694
UniRef100_UPI000F8E32C5/1-72,0.750
UniRef100_A0A1F9IJH8/1-72,0.694
UniRef100_A0A1J4V658/1-72,0.694
UniRef100_A0A2V7WGX9/1-72,0.708
UniRef100_A0A0D1A653/1-72,0.639
UniRef100_UPI0007691AAD/1-72,0.694
UniRef100_A0A2M9DZ94/1-72,0.764
UniRef100_A0A8I0B564/1-72,0.667
UniRef100_A0A7C6QCL0/1-72,0.667
UniRef100_A0A3A4WI56/3-73,0.736
UniRef100_A0A7K3NHG0/1-72,0.681
UniRef100_A0A6L4B3D3/1-72,0.694
UniRef100_A0A261QM43/1-72,0.653
UniRef100_A0A7Y2I2B3/1-72,0.639
UniRef100_UPI0013CFF587/1-72,0.639
UniRef100_UPI0010AC4517/1-72,0.639
UniRef100_A0A7V6RL58/1-72,0.694
UniRef100_A0A7W1WTY7/1-72,0.653
UniRef100_UPI001C1F1B97/1-72,0.639
UniRef100_A0A0S8CNE6/1-72,0.653
UniRef100_A0A3M2G3Q3/3-73,0.653
UniRef100_A0A6H1NXT0/1-72,0.667
UniRef100_A0A7K4E2E2/1-72,0.861
UniRef100_A0A0U4WSN7/1-72,0.722
UniRef100_A0A1T4Q582/1-72,0.708
UniRef100_UPI0010FA22E5/1-72,0.736
UniRef100_A0A2H3KYL8/3-73,0.722
UniRef100_A0A6N8B4R5/1-72,0.681
UniRef100_A0A1G6M619/1-72,0.694
UniRef100_Q39UK8/1-72,0.764
UniRef100_A0A6I7LLP6/1-72,0.625
UniRef100_A0A0S8AFR6/1-72,0.639
UniRef100_UPI001C567AB3/1-72,0.694
UniRef100_A0A523YXC3/1-72,0.625
UniRef100_A0A7C4SWU5/1-72,0.667
UniRef100_A0A8J7QW08/1-72,0.681
UniRef100_A0A3C0HJT7/1-72,0.806
UniRef100_A0A7V3PJ78/1-72,0.611
UniRef100_Q6AP48/1-72,0.625
UniRef100_A0A7G6E5W2/1-72,0.681
UniRef100_UPI000F820FBF/1-72,0.875
UniRef100_A0A6B3VYK1/1-72,0.708
UniRef100_G1V300/1-72,0.694
UniRef100_A0A2N6C4A1/1-72,0.653
UniRef100_A0A1E7HP26/1-72,0.681
UniRef100_A0A3S6Z290/1-72,0.681
UniRef100_A0A538T090/1-72,0.694
UniRef100_A0A7V6YI16/1-72,0.639
UniRef100_UPI000B985170/1-72,0.681
UniRef100_A0A7W8DHC7/1-72,0.667
UniRef100_A0A1I3B873/1-72,0.736
UniRef100_A0A849ZGH9/1-72,0.722
UniRef100_A0A146GED1/1-72,0.681
UniRef100_F2F4D1/1-72,0.667
UniRef100_A0A7C6N683/1-72,0.694
UniRef100_Q1D753/1-72,0.708
UniRef100_UPI0011ECD17E/1-72,0.708
UniRef100_A0A6I3FB31/5-74,0.708
UniRef100_A0A7C2BHV6/1-72,0.653
UniRef100_A0A4R1RJY1/1-72,0.681
UniRef100_A0A2H0LBC2/1-72,0.611
UniRef100_A0A5K8AIU7/1-72,0.653
UniRef100_A0A2W4QEY0/1-72,0.611
UniRef100_A0A1W9QKR9/1-72,0.653
UniRef100_A0A2A3VJH6/1-72,0.764
UniRef100_A0A522WMF4/1-72,0.653
UniRef100_A0A2K4C054/1-72,0.681
UniRef100_A0A2H6B684/1-72,0.681
UniRef100_A0A0S2FQF8/1-72,0.764
UniRef100_A0A657AVS3/1-72,0.875
UniRef100_A0A3D3EVM2/1-72,0.694
UniRef100_A0A1F8Y8M5/1-72,0.681
UniRef100_K2AMH4/1-72,0.694
UniRef100_A0A4Z1RB57/1-72,0.736
UniRef100_A0A0H4TKB7/38-108,0.708
UniRef100_A0A7Z1HC77/1-72,0.708
UniRef100_A0A836X7V2/1-72,0.847
UniRef100_A0A3M0Z6M5/1-72,0.819
UniRef100_UPI000784CFA1/1-72,0.736
UniRef100_A0A0F3KYE8/1-72,0.792
UniRef100_A0A7V0V8X2/3-73,0.694
UniRef100_A0A5E4PIC0/1-72,0.792
UniRef100_A0A7X5TP16/1-72,0.792
UniRef100_A0A895WZR7/1-72,0.778
UniRef100_S0SN43/1-72,0.736
UniRef100_UPI001F29C0AB/1-72,0.778
UniRef100_A0A2R4N3V6/1-72,0.639
UniRef100_A0A179ERJ2/1-72,0.722
UniRef100_F0SY30/1-72,0.653
UniRef100_A0A7X8U5N9/1-72,0.653
UniRef100_UPI0003A5E63C/1-72,0.667
UniRef100_A0A2V6UND7/1-72,0.653
UniRef100_UPI0013575534/1-72,0.875
UniRef100_A0A081FZC6/1-72,0.931
UniRef100_A0A0S8K9G6/1-72,0.681
UniRef100_UPI0002DF3F47/1-72,0.639
UniRef100_UPI0011B47288/1-72,0.667
UniRef100_A0A519BIE0/3-73,0.694
UniRef100_A0A382L4Z7/1-72,0.667
UniRef100_A0A139CWU5/1-72,0.750
UniRef100_A0A6C1RTV4/1-72,0.681
UniRef100_A0A2G6R1V6/1-72,0.653
UniRef100_W4V8P5/1-72,0.694
UniRef100_UPI001F48126E/1-72,0.694
UniRef100_A0A1N7KHT7/1-72,0.694
UniRef100_A0A133S539/1-72,0.750
UniRef100_A0A1G1JE90/1-72,0.708
UniRef100_A0A0S8A6Y1/1-72,0.861
UniRef100_A0A1F9IXS6/1-72,0.667
UniRef100_A0A7C4IX80/1-72,0.694
UniRef100_A0A1N6WIX3/1-72,0.736
UniRef100_UPI0019660EAC/1-72,0.653
UniRef100_C0Q9V2/1-72,0.653
UniRef100_A0A3D8VFH8/1-72,0.694
UniRef100_A0A7X8K3W8/1-72,0.639
UniRef100_A0A7X1GRE4/1-72,0.681
UniRef100_A0A7C3UC20/3-73,0.694
UniRef100_A0A3M1YVS0/1-71,0.708
UniRef100_A0A0H4TC72/1-72,0.625
UniRef100_A0A7C1D5Z1/1-72,0.667
UniRef100_UPI00196AA354/1-72,0.931
UniRef100_A0A2V7AHV3/1-72,0.681
UniRef100_A0A7K3L2F1/1-72,0.694
UniRef100_A0A1S1V7G4/1-72,0.681
UniRef100_A0A3N5WQ98/1-72,0.694
UniRef100_A0A6I4VSD2/1-72,0.667
UniRef100_A0A7C5QQZ3/1-72,0.639
UniRef100_A0A6M4MHA8/1-72,0.903
UniRef100_A0A0N0D1H5/1-72,0.639
UniRef100_A0A844Q376/1-72,0.667
UniRef100_A0A7C1J7S2/1-72,0.667
UniRef100_UPI000C2CA171/1-72,0.667
UniRef100_A0A7Y0L2W2/1-72,0.653
UniRef100_A0A7C7SJX4/1-72,0.833
UniRef100_UPI0014210657/1-72,0.806
UniRef100_A0A533R8W9/1-72,0.722
UniRef100_A0A7C2WTM9/1-72,0.667
UniRef100_R5FXN4/1-72,0.694
UniRef100_UPI00138A1363/1-72,0.750
UniRef100_A0A7C6SLD5/1-72,0.708
UniRef100_A0A248THF5/1-72,0.694
UniRef100_A0A2N3G8F8/3-73,0.722
UniRef100_A0A1W1Z2F7/1-72,0.736
UniRef100_UPI000C7D5564/1-72,0.681
UniRef100_A0A2V6RJ28/1-72,0.667
UniRef100_A0A2G2QK20/1-72,0.806
UniRef100_A0A7V7WGV9/1-72,0.722
UniRef100_A0A538TCN6/1-72,0.681
UniRef100_A0A0P9C780/1-72,0.778
UniRef100_A0A370X6M8/1-72,0.792
UniRef100_UPI0003F501A6/1-72,0.653
UniRef100_UPI00041B79DE/1-72,0.694
UniRef100_A3DJJ6/1-72,0.722
UniRef100_A0A3A5AJU9/1-72,0.694
UniRef100_A0A0C5CTT5/1-72,0.681
UniRef100_K0J5Q7/1-72,0.708
UniRef100_A0A532E1E9/1-72,0.667
UniRef100_UPI000B0792D3/1-72,0.667
UniRef100_A0A3C0MZB8/1-72,0.639
UniRef100_UPI00040CC745/1-72,0.819
UniRef100_A0A8J6NQB8/1-72,0.694
UniRef100_A0A162KME9/1-72,0.653
UniRef100_A0A1E2UT39/1-72,0.889
UniRef100_A0A2T0AL54/1-72,0.667
UniRef100_Q0AUK4/1-72,0.694
UniRef100_UPI000AD69E83/1-72,0.639
UniRef100_A0A1I4QPI4/1-72,0.694
UniRef100_A0A2D6E904/1-72,0.667
UniRef100_E1YG67/1-72,0.653
UniRef100_UPI000C825644/1-72,0.694
UniRef100_A0A1W1YHZ4/1-72,0.653
UniRef100_A0A2A4WAX1/1-72,0.861
UniRef100_A0A2N3F6I8/3-73,0.736
UniRef100_A0A1T4MHH0/1-72,0.917
UniRef100_A0A010YUN0/1-72,0.625
UniRef100_A0A1U7PLG6/1-72,0.653
UniRef100_A0A848Z3W2/1-72,0.667
UniRef100_UPI0018677C0A/1-72,0.681
UniRef100_A0A7C6AAD5/1-72,0.625
UniRef100_A0A7X7UDP0/1-72,0.708
UniRef100_A0A354EBX3/1-72,0.639
UniRef100_A0A1N6F2P2/1-72,0.722
UniRef100_A0A100YNJ4/1-72,0.736
UniRef100_A0A7T9CX88/1-72,0.667
UniRef100_A0A7Z1R2Q8/1-72,0.708
UniRef100_UPI000948FCDA/1-72,0.917
UniRef100_A0A6N8HNX0/1-72,0.667
UniRef100_A0A1H0RDS8/1-72,0.653
UniRef100_A0A0A0DXH0/1-72,0.667
UniRef100_A0A523D306/1-72,0.667
UniRef100_A0A1F9ELS8/1-72,0.694
UniRef100_A0A2V7YR18/1-72,0.708
UniRef100_A0A3D2AT44/1-72,0.889
UniRef100_A0A7C2I3V6/1-72,0.681
UniRef100_UPI00131CD7C1/1-72,0.778
UniRef100_A0A897E3X6/1-72,0.653
UniRef100_R2RXD4/1-72,0.722
UniRef100_A0A1F2UVX6/4-73,0.681
UniRef100_UPI0005C9F635/1-72,0.667
UniRef100_A0A1V4RIC0/1-72,0.639
UniRef100_A0A127VU40/1-72,0.653
UniRef100_A0A2K9LRK5/1-72,0.889
UniRef100_A0A1W1H5W5/1-72,0.653
UniRef100_A0A1G7RLE0/1-72,0.681
UniRef100_A0A5B7ZQH2/1-72,0.750
UniRef100_A0A3A4NVM8/1-71,0.681
UniRef100_UPI00097D0797/1-72,0.681
UniRef100_A0A2A5ASM4/1-72,0.833
UniRef100_I0IMW0/1-72,0.694
UniRef100_UPI00042264B6/1-72,0.667
UniRef100_UPI001E40D89F/1-72,0.875
UniRef100_A0A2J6IVJ6/1-72,0.694
UniRef100_A0A6I6DEB4/1-72,0.681
UniRef100_G2KVX0/1-72,0.625
UniRef100_A0A6G0A7V3/5-74,0.736
UniRef100_B7K228/1-72,0.736
UniRef100_UPI0005DB063D/1-72,0.694
UniRef100_A0A0B0D8U6/1-72,0.681
UniRef100_A0A847EER2/1-72,0.667
UniRef100_A0A1F2QKW7/1-72,0.708
UniRef100_UPI000F79C095/1-72,0.736
UniRef100_UPI0013CF88E9/1-72,0.639
UniRef100_A0A524JGY6/1-72,0.639
