id,identity_to_query
UniRef100_A0A380B118/1-357,0.549
UniRef100_UPI00135B2358/1-359,0.527
UniRef100_UPI000476A271/180-535,0.585
UniRef100_A0A2G2I993/1-353,0.587
UniRef100_L0DZT6/1-357,0.620
UniRef100_A0A2P8EX91/1-355,0.683
UniRef100_A0A3B0X2U8/1-356,0.587
UniRef100_UPI001CE44024/1-361,0.801
UniRef100_A0A7C6WG02/1-361,0.746
UniRef100_A0A3D5D0F4/1-357,0.612
UniRef100_UPI00191CD746/1-356,0.552
UniRef100_UPI001389F182/1-357,0.557
UniRef100_G9Z0N1/4-365,0.568
UniRef100_A0A4Q6EQY0/1-357,0.612
UniRef100_A0A7C1URS9/1-357,0.563
UniRef100_A0A420WXD5/1-354,0.628
UniRef100_UPI001784638D/1-359,0.779
UniRef100_A0A1S2DCI1/10-367,0.577
UniRef100_UPI00097DB4DD/1-356,0.560
UniRef100_A0A5M8FNE4/6-359,0.612
UniRef100_A0A7U7GFR3/1-358,0.626
UniRef100_UPI000DA17DB2/16-372,0.626
UniRef100_A0A1S1NWY0/1-357,0.609
UniRef100_A0A7Y9XRF9/1-356,0.809
UniRef100_A0A2N9YD93/1-361,0.585
UniRef100_UPI0003F8F490/4-358,0.631
UniRef100_A0A3B1A9F3/1-359,0.609
UniRef100_UPI000DA216C7/12-366,0.585
UniRef100_UPI000E0A5AD8/1-365,0.560
UniRef100_A0A455X5L9/1-355,0.604
UniRef100_UPI001BDF1748/1-357,0.579
UniRef100_A0A7C6RYX7/1-358,0.623
UniRef100_A0A6I3SSG6/184-535,0.593
UniRef100_UPI0008358963/1-357,0.639
UniRef100_A0A656HF04/1-356,0.598
UniRef100_A0A841GBA6/1-356,0.582
UniRef100_A0A556UL83/1-357,0.585
UniRef100_A0A1W9L6T2/1-358,0.577
UniRef100_UPI0005B969A1/12-365,0.623
UniRef100_A0A290ZQF9/1-357,0.609
UniRef100_G2FIB2/4-359,0.604
UniRef100_A0A4Q5QB42/1-357,0.607
UniRef100_A0A4S3FTU1/220-575,0.555
UniRef100_A0A349FCK7/1-358,0.552
UniRef100_A0A1I0E9G9/1-363,0.598
UniRef100_A0A2E8IPX5/1-356,0.773
UniRef100_A0A081K9A7/1-357,0.623
UniRef100_B5JTT0/1-355,0.620
UniRef100_UPI0013D39701/12-366,0.623
UniRef100_A0A2D8J5Q5/7-363,0.637
UniRef100_A0A1N6DC83/1-359,0.598
UniRef100_A0A139CCS1/10-366,0.634
UniRef100_A0A2G2LMP2/1-354,0.585
UniRef100_UPI001EF24E89/1-361,0.544
UniRef100_S6BW39/5-360,0.631
UniRef100_A0A7Z0RVH3/9-367,0.607
UniRef100_UPI0018AA9499/1-361,0.828
UniRef100_A0A498C1J7/6-360,0.604
UniRef100_UPI0006D6D0F6/1-364,0.904
UniRef100_UPI00187FD055/1-357,0.637
UniRef100_A0A368U5H2/9-365,0.617
UniRef100_A0A4T2A1H8/1-357,0.779
UniRef100_UPI000BA8F621/1-359,0.571
UniRef100_A0A5P9HGA8/9-365,0.631
UniRef100_A0A1V4T1N7/1-357,0.609
UniRef100_A0A8A8NWQ0/10-362,0.620
UniRef100_A0A7D7ZNC4/1-359,0.563
UniRef100_A0A1I3ERA0/1-357,0.784
UniRef100_UPI001E32AFCD/1-354,0.508
UniRef100_UPI001CFFE27D/1-356,0.623
UniRef100_UPI001F21E2B8/12-367,0.626
UniRef100_UPI0005AB1EB0/1-355,0.593
UniRef100_A0A2E7E795/1-356,0.617
UniRef100_UPI001E5A7093/1-354,0.536
UniRef100_UPI001BAE5E19/1-358,0.525
UniRef100_A0A3D0SP08/1-357,0.634
UniRef100_A0A5Y3AXX4/1-361,0.566
UniRef100_UPI00040659EF/1-359,0.628
UniRef100_UPI0003620053/1-356,0.604
UniRef100_A0A2A5BLK2/1-356,0.582
UniRef100_A0A1G0CVH5/1-358,0.637
UniRef100_Q8EK19/3-356,0.552
UniRef100_A0A7V8QGW1/1-358,0.585
UniRef100_A0A1N6WDH7/1-355,0.656
UniRef100_A0A3B0ZCL6/3-357,0.620
UniRef100_UPI00196519BF/1-362,0.779
UniRef100_UPI00192C65A6/3-357,0.555
UniRef100_UPI000554A40E/1-357,0.642
UniRef100_A0A2S4APY4/1-360,0.773
UniRef100_A0A222FEE8/1-357,0.609
UniRef100_A0A839V6L3/10-363,0.623
UniRef100_UPI001EFECBBA/1-356,0.538
UniRef100_A0A5J6NV27/1-358,0.626
UniRef100_UPI00193FBA6C/1-355,0.568
UniRef100_A0A1I6ZHJ5/10-365,0.612
UniRef100_A0A2E8F637/1-357,0.541
UniRef100_A8GZ30/3-357,0.546
UniRef100_A0A661CR40/1-354,0.577
UniRef100_UPI00083B0B30/1-357,0.609
UniRef100_UPI000BA9ADCF/1-358,0.568
UniRef100_A0A7T4R8N3/1-359,0.650
UniRef100_A0A4R6HVE3/10-365,0.631
UniRef100_UPI00096A9DD8/9-365,0.607
UniRef100_UPI0003771B07/1-359,0.615
UniRef100_A0A370NTT1/1-356,0.579
UniRef100_D8K9N2/9-364,0.634
UniRef100_UPI001EFBA085/1-361,0.601
UniRef100_UPI001907C9B9/20-376,0.617
UniRef100_G4E3R1/1-356,0.596
UniRef100_A0A5B0K611/1-362,0.571
UniRef100_A0A833IR01/1-359,0.615
UniRef100_UPI000CFCE0E2/1-361,0.563
UniRef100_A0A0X3U464/1-359,0.617
UniRef100_UPI000F8389B7/1-361,0.555
UniRef100_A0A4Q6EQ27/1-357,0.634
UniRef100_A0A5Q2TTD6/1-361,0.560
UniRef100_A0A7C1ZB66/1-358,0.587
UniRef100_A0A0D6EXH5/1-358,0.587
UniRef100_A0A839WBB4/1-361,0.579
UniRef100_UPI000F4C3145/1-362,0.566
UniRef100_A0A5C2HJA6/1-354,0.631
UniRef100_A0A101LI96/1-361,0.746
UniRef100_UPI001C051AF3/1-356,0.587
UniRef100_A0A3D2VPT6/1-356,0.617
UniRef100_UPI001E29E509/1-358,0.612
UniRef100_A0A1C9W643/1-358,0.615
UniRef100_A0A1I3AVA2/9-365,0.620
UniRef100_A0A1B3EE83/1-362,0.787
UniRef100_A0A661C4U2/1-357,0.596
UniRef100_A0A850F313/1-358,0.560
UniRef100_A0A0A6P1D5/1-356,0.571
UniRef100_UPI00025493A2/1-360,0.779
UniRef100_A0A251X505/1-356,0.593
UniRef100_A0A2T0VPD4/10-365,0.620
UniRef100_A0A0Q5H391/180-535,0.560
UniRef100_UPI001C96B155/1-355,0.642
UniRef100_UPI001C99AD71/1-357,0.541
UniRef100_UPI001CF872E3/3-358,0.631
UniRef100_I4JQK2/1-356,0.762
UniRef100_UPI000476220B/5-367,0.628
UniRef100_A0Y8W8/1-354,0.617
UniRef100_A0A4Q6YI20/1-353,0.514
UniRef100_A0A7V7QVU3/1-362,0.557
UniRef100_A0A545T5Z3/1-357,0.650
UniRef100_A0A7X4RTQ6/1-357,0.549
UniRef100_A0A2A4SR84/1-358,0.607
UniRef100_UPI0005586231/1-359,0.568
UniRef100_A0A369L0P5/12-367,0.631
UniRef100_A0A2I8Q0Z6/1-361,0.557
UniRef100_A0A1E5IU62/1-356,0.538
UniRef100_A0A2G2JLS8/1-357,0.623
UniRef100_A0A8A9EQ92/1-355,0.612
UniRef100_UPI0015935ACB/1-357,0.541
UniRef100_UPI00082646F8/1-357,0.637
UniRef100_A0A5B7XIW3/1-361,0.557
UniRef100_A0A2L0XAV1/1-356,0.579
UniRef100_A0A2E0HAP5/1-359,0.617
UniRef100_UPI0009A6296F/1-361,0.549
UniRef100_A0A1H6FEA5/7-361,0.601
UniRef100_UPI001C993F18/1-357,0.546
UniRef100_A0A3D1J0I2/189-542,0.582
UniRef100_UPI0013583504/1-357,0.612
UniRef100_UPI0010BFC1C7/1-356,0.533
UniRef100_A0A2W5D8G9/3-356,0.546
UniRef100_A0A2D5VN10/1-356,0.609
UniRef100_UPI00189F3C96/1-359,0.560
UniRef100_A0A1V5F459/1-359,0.598
UniRef100_A0A1Y5GXZ3/1-356,0.626
UniRef100_UPI00036710DD/10-365,0.612
UniRef100_UPI001CFFBAAF/1-356,0.617
UniRef100_A0A3B1A586/2-361,0.607
UniRef100_UPI000DA11CF4/10-367,0.593
UniRef100_A0A661CCV3/1-360,0.533
UniRef100_UPI001E59096C/193-546,0.609
UniRef100_A0A1H2T946/4-364,0.585
UniRef100_UPI000F8DF969/1-357,0.574
UniRef100_A0A4Q5VFL8/1-357,0.617
UniRef100_UPI001F2F4A41/12-367,0.609
UniRef100_A4BQV0/12-367,0.563
UniRef100_A0A2S5KLA0/1-356,0.626
UniRef100_A0A1G6WQ57/1-356,0.585
UniRef100_A0A0F3IIU3/1-355,0.549
UniRef100_UPI00058ECB23/10-365,0.623
UniRef100_A0A2N7TQU5/10-365,0.631
UniRef100_A0A198G0R0/1-362,0.557
UniRef100_UPI000B4B3218/1-355,0.533
UniRef100_UPI001EE7FFF1/1-361,0.612
UniRef100_UPI00146D1835/1-356,0.549
UniRef100_A0A2U0A6G9/2-354,0.612
UniRef100_A0A1G8E7R8/1-356,0.809
UniRef100_A0A2S6HHK5/1-357,0.568
UniRef100_UPI001D18ADDD/1-357,0.628
UniRef100_UPI001D18A6FF/1-357,0.672
UniRef100_UPI00036085E0/1-355,0.549
UniRef100_UPI0019D4BA75/4-358,0.639
UniRef100_A0A811BTK1/1-354,0.601
UniRef100_UPI000D3E9C2E/1-357,0.549
UniRef100_A0A4Y9SPK3/196-550,0.568
UniRef100_A0A1R3VV20/1-361,0.631
UniRef100_UPI000783D76C/1-356,0.571
UniRef100_A0A4P9VI43/1-356,0.653
UniRef100_A0A5C8ZYT6/3-357,0.653
UniRef100_UPI000645763E/1-356,0.604
UniRef100_A0A1Y0L310/1-360,0.574
UniRef100_A0A496VQV6/1-357,0.590
UniRef100_UPI0008DA2C32/1-360,0.544
UniRef100_A0A2A4PXR6/1-357,0.596
UniRef100_A0A0X3T9F0/5-359,0.601
UniRef100_UPI001E3CE95A/1-354,0.519
UniRef100_UPI000733499F/1-354,0.511
UniRef100_A0A2P4EW34/1-358,0.686
UniRef100_UPI001CB168D3/1-356,0.593
UniRef100_A0A2W4LVH2/1-361,0.579
UniRef100_A0A1S9A8S8/206-561,0.590
UniRef100_UPI0018E46063/1-360,0.571
UniRef100_A0A1J8Q0V0/9-365,0.598
UniRef100_UPI001C8196A8/3-357,0.552
UniRef100_UPI00073BA558/1-360,0.560
UniRef100_UPI00057049DE/5-367,0.617
UniRef100_UPI001CFC4A6D/1-359,0.571
UniRef100_A0A081G2S5/1-357,0.637
UniRef100_UPI001652516A/1-359,0.555
UniRef100_A0A1E5E6Z4/1-360,0.566
UniRef100_UPI001A99CAD9/1-354,0.508
UniRef100_UPI001C491543/1-361,0.555
UniRef100_A0A090S6L4/1-359,0.541
UniRef100_A0A1P8UKG5/1-355,0.604
UniRef100_A0A3D4KRZ5/9-365,0.609
UniRef100_UPI000FDF26AA/1-358,0.557
UniRef100_A0A562QBR3/1-362,0.708
UniRef100_A0A806X8K2/1-361,0.557
UniRef100_A0A1G0BVV4/1-360,0.639
UniRef100_A0A510ZEI0/14-370,0.617
UniRef100_UPI0009DF0971/1-358,0.538
UniRef100_A0A7S6MGV5/200-560,0.582
UniRef100_A0A4U8V8B5/1-356,0.582
UniRef100_A0A1F4G3V8/1-357,0.585
UniRef100_A0A240EPA4/1-359,0.552
UniRef100_A0A5C9B6B6/1-356,0.639
UniRef100_A0A6B8NCC8/1-360,0.536
UniRef100_UPI001D1118CC/1-358,0.577
UniRef100_UPI00123DC017/1-357,0.634
UniRef100_UPI001120EF74/1-358,0.582
UniRef100_A0A7C6X9D5/1-359,0.716
UniRef100_A0A656QDF0/1-355,0.574
UniRef100_A0A1Y6J0H2/1-360,0.544
UniRef100_A0A6N7B733/191-548,0.601
UniRef100_UPI001AAF8140/181-534,0.577
UniRef100_A0A089PJD6/1-361,0.552
UniRef100_A0A1W9JA81/1-356,0.609
UniRef100_UPI001DF791BB/1-355,0.601
UniRef100_A0A5C7UJ52/1-357,0.560
UniRef100_A0A2N2VL95/1-358,0.623
UniRef100_A0A2N6J7D8/235-589,0.577
UniRef100_A0A2G6DJ86/1-357,0.617
UniRef100_A0A4Y6KXC6/1-358,0.620
UniRef100_A0A172YCP5/1-359,0.631
UniRef100_A0A1G0CRW5/1-358,0.645
UniRef100_UPI0019112D21/1-356,0.620
UniRef100_A0A1I4PEN2/1-357,0.639
UniRef100_A0A6I2L7I6/193-545,0.590
UniRef100_UPI0005F8200A/1-358,0.631
UniRef100_A0A7Y4C9J4/1-359,0.527
UniRef100_A0A4R6YBJ7/1-355,0.555
UniRef100_A0A2T5P586/1-359,0.765
UniRef100_UPI001C2D8402/1-354,0.626
UniRef100_UPI0005D88DF7/1-356,0.571
UniRef100_A0A848HTG4/221-575,0.596
UniRef100_A0A5C1NBF2/13-368,0.617
UniRef100_UPI00124C6CAC/1-355,0.634
UniRef100_UPI00166DDF1F/9-364,0.590
UniRef100_A0A286C3D4/1-363,0.607
UniRef100_UPI00167390AA/1-357,0.615
UniRef100_A0A2E2KIH4/1-358,0.626
UniRef100_A0A7U6JFW3/7-360,0.612
UniRef100_A0A2N0WYU2/1-355,0.538
UniRef100_UPI0005EB88BB/1-357,0.585
UniRef100_A0A3E1DCJ1/1-356,0.604
UniRef100_A0A6C0U6V9/1-359,0.612
UniRef100_A0A1Q2SPS4/1-356,0.637
UniRef100_A0A1H6AGC9/12-367,0.612
UniRef100_A0A2D6RCW9/1-354,0.546
UniRef100_UPI001CF95DA2/1-357,0.623
UniRef100_A0A0C2NZM4/1-359,0.538
UniRef100_UPI0016767695/9-368,0.601
UniRef100_A0A7C5KX66/10-366,0.612
UniRef100_A0A2S5LTD2/1-357,0.579
UniRef100_A0A2S1JMF9/1-358,0.601
UniRef100_A0A558NGY6/1-354,0.617
UniRef100_A0A1H9JDN3/201-563,0.582
UniRef100_A0A6L6H2J9/1-358,0.555
UniRef100_UPI001F0D90C8/9-365,0.593
UniRef100_UPI00166607C0/1-357,0.530
UniRef100_UPI00190E0835/183-536,0.582
UniRef100_UPI000DA1BA10/9-367,0.598
UniRef100_UPI00111EAE25/1-358,0.593
UniRef100_UPI0018F22405/1-359,0.642
UniRef100_A0A7X4W288/10-365,0.617
UniRef100_A0A235CNH4/1-354,0.566
UniRef100_UPI001E5D0205/213-567,0.593
UniRef100_UPI0019215FA5/1-356,0.596
UniRef100_A0A3D2A2P2/6-360,0.607
UniRef100_A0A090TG32/1-359,0.549
UniRef100_A0A368LKE5/1-360,0.566
UniRef100_UPI0010A02E6F/9-365,0.612
UniRef100_Q3JEG3/1-357,0.642
UniRef100_UPI0011108417/1-359,0.546
UniRef100_A0A1F4AL89/1-357,0.596
UniRef100_A0A3D2BJQ1/1-360,0.574
UniRef100_UPI001E56C58A/9-363,0.631
UniRef100_A0A368CB56/1-359,0.585
UniRef100_UPI001A9894B6/3-359,0.530
UniRef100_UPI0004796B06/1-358,0.587
UniRef100_UPI001BDC70A8/1-358,0.609
UniRef100_A0A2I6S2T9/1-358,0.577
UniRef100_UPI000DEB388A/1-359,0.560
UniRef100_UPI001C98A222/1-356,0.604
UniRef100_UPI001907C2BF/5-365,0.656
UniRef100_UPI00035FFD5D/5-367,0.626
UniRef100_A0A7C6VKI9/1-357,0.620
UniRef100_A0A7L9U824/220-575,0.571
UniRef100_L0GUI7/3-357,0.604
UniRef100_C4ZLJ7/1-357,0.626
UniRef100_A0A4R5J7C1/1-356,0.585
UniRef100_A0A4P6P8Q3/1-354,0.533
UniRef100_A0A6B1AQI0/1-358,0.563
UniRef100_A0A1I0DYE8/7-361,0.623
UniRef100_A0A857GHZ0/8-363,0.585
UniRef100_A0A836U234/1-356,0.530
UniRef100_A0A0Q6S4H1/180-535,0.574
UniRef100_A0A1X7AFH3/1-355,0.639
UniRef100_A0A0P8ASJ7/9-365,0.607
UniRef100_UPI001C93C9AD/1-359,0.538
UniRef100_A0A6I7N047/1-354,0.620
UniRef100_A0A1G0EG37/1-359,0.609
UniRef100_B4WYC1/1-356,0.596
UniRef100_A0A7T9GY05/1-356,0.620
UniRef100_A0A1E4FWD4/1-363,0.582
UniRef100_A0A7W0ACL0/11-367,0.617
UniRef100_A0A0B7J221/5-359,0.626
UniRef100_A0A836WCE9/1-355,0.574
UniRef100_A0A506NHK8/1-361,0.566
UniRef100_A0A7Y9AYC2/10-367,0.634
UniRef100_UPI001C94305E/1-357,0.544
UniRef100_A0A3N0V2Z1/1-356,0.628
UniRef100_W7Q934/13-366,0.628
UniRef100_A0A099PD66/1-353,0.656
UniRef100_UPI001E3E0839/184-539,0.579
UniRef100_A0A1R4LLP9/1-360,0.546
UniRef100_A0A5J6QAM4/1-359,0.721
UniRef100_A0A8H9WGU4/5-361,0.590
UniRef100_A0A3S0W071/1-354,0.612
UniRef100_K6YXU7/1-355,0.514
UniRef100_V5BU05/1-358,0.582
UniRef100_A0A831ZBE2/1-357,0.533
UniRef100_UPI0003B7915E/14-369,0.590
UniRef100_UPI001CCCFCCE/11-366,0.623
UniRef100_A0A522VMP5/1-357,0.598
UniRef100_UPI001E54CBD9/1-357,0.530
UniRef100_A0A2N7UIM8/11-366,0.631
UniRef100_UPI001481DB43/1-362,0.552
UniRef100_A0A3S0YU76/9-365,0.598
UniRef100_A0A3S0HSK2/9-363,0.620
UniRef100_A0A891EJ90/1-356,0.615
UniRef100_A0A0T9QRB1/1-360,0.568
UniRef100_A0A7U5Y2F1/193-545,0.593
UniRef100_UPI0018D86770/1-357,0.563
UniRef100_A0A2S6GXY0/1-357,0.577
UniRef100_UPI000424E1E6/1-358,0.555
UniRef100_A0A2T6N5T2/2-354,0.615
UniRef100_A0A2D5PLQ3/1-356,0.628
UniRef100_A0A7C1YKV4/1-357,0.604
UniRef100_A0A3N5XZA2/1-353,0.536
UniRef100_UPI0002E68E21/9-364,0.555
UniRef100_A0A258TSB4/1-358,0.642
UniRef100_A0A266QCF5/1-359,0.631
UniRef100_A0A1T1H8E3/1-359,0.623
UniRef100_A0A3B1AMQ6/1-358,0.568
UniRef100_A0A8F5XSX3/1-359,0.549
UniRef100_A4A8J5/1-357,0.604
UniRef100_UPI0019127FDE/1-357,0.615
UniRef100_UPI001C2B83FB/1-354,0.667
UniRef100_A0A7X2IS03/184-538,0.568
UniRef100_A0A0M3EYD3/1-361,0.568
UniRef100_A0A090QUA9/1-358,0.552
UniRef100_UPI001495D5FD/1-359,0.568
UniRef100_A0A1G0ES22/1-358,0.637
UniRef100_W6MBD5/1-356,0.615
UniRef100_UPI001CA5C0F6/12-367,0.626
UniRef100_A0A4Y1YKY5/8-362,0.582
UniRef100_A0A6G8D3U6/1-359,0.560
UniRef100_A0A2P8VHV4/1-360,0.577
UniRef100_A0A5B8D322/1-357,0.582
UniRef100_A0A3N4AD57/1-355,0.675
UniRef100_UPI001AACCE80/1-355,0.560
UniRef100_A0A1G3E6Y3/1-361,0.776
UniRef100_A0A0A6T708/1-357,0.552
UniRef100_A0A2X4U7B9/1-361,0.544
UniRef100_UPI001390DD5C/1-361,0.563
UniRef100_A0A178JCV5/1-359,0.549
UniRef100_A0A1G0JCR1/1-358,0.596
UniRef100_UPI0010AAB3AF/1-355,0.634
UniRef100_A0A1J0VGZ9/10-365,0.617
UniRef100_A0A2G2PPZ1/1-354,0.612
UniRef100_UPI00112461D3/1-358,0.579
UniRef100_UPI000415DD83/1-357,0.579
UniRef100_UPI0008294F8B/1-356,0.637
UniRef100_UPI0011BF3719/1-362,0.577
UniRef100_A0A1H3DJX7/1-353,0.587
UniRef100_A0A5P9ESE5/1-358,0.596
UniRef100_M4UA21/1-355,0.552
UniRef100_UPI00131C65E1/1-361,0.571
UniRef100_A0A3F3GSP1/1-357,0.617
UniRef100_A0A4S4ALC8/1-358,0.598
UniRef100_A0A6N3BIW0/1-361,0.568
UniRef100_A0A6G7V9U6/1-353,0.607
UniRef100_A0A3B7L7X1/10-365,0.645
UniRef100_UPI0008C89771/4-365,0.587
UniRef100_UPI001C629DC8/197-551,0.574
UniRef100_A0A7V8FZM5/229-583,0.574
UniRef100_A0A516SEL9/1-354,0.571
UniRef100_UPI001C6562ED/1-356,0.563
UniRef100_A0A7C1P0D7/6-359,0.623
UniRef100_A0A2S5R4G9/1-356,0.596
UniRef100_A0A2N5E4B1/1-360,0.563
UniRef100_UPI000F81D661/1-360,0.590
UniRef100_A0A0F4NHN6/1-359,0.549
UniRef100_A0A0J1H1B9/1-359,0.568
UniRef100_A0A4R3N250/3-358,0.609
UniRef100_A0A4Y8WCI3/1-359,0.555
UniRef100_A0A3S0Y036/10-365,0.596
UniRef100_A0A285KI61/1-361,0.544
UniRef100_A0A6L8K402/193-545,0.598
UniRef100_A0A7X1TTB5/1-358,0.598
UniRef100_UPI001BFD4082/1-354,0.560
UniRef100_UPI0002EF1B77/1-361,0.563
UniRef100_UPI001C65B1F5/3-357,0.549
UniRef100_A0A1U9RBM3/9-365,0.598
UniRef100_A0A0K6IMW2/1-361,0.623
UniRef100_UPI0019044878/5-356,0.596
UniRef100_UPI0018CA66AE/1-354,0.511
UniRef100_UPI000D312316/1-354,0.568
UniRef100_UPI00048ECE94/3-357,0.541
UniRef100_E6WGZ0/1-362,0.563
UniRef100_UPI001E4FE1FC/188-543,0.568
UniRef100_A0A366WA51/1-355,0.546
UniRef100_A0A3D3U258/1-356,0.596
UniRef100_UPI00023748DC/1-356,0.574
UniRef100_A0A1A8TPE7/1-359,0.642
UniRef100_UPI00077B6E43/1-361,0.557
UniRef100_A0A1R4B471/1-356,0.549
UniRef100_A0A8J6J0M9/1-353,0.530
UniRef100_UPI0016772D12/7-359,0.617
UniRef100_A0A7Z7N331/4-358,0.582
UniRef100_A0A5R9LM35/1-360,0.557
UniRef100_A0A143HIQ8/1-358,0.607
UniRef100_A0A5E4W2X9/6-361,0.598
UniRef100_A0A3D1GK62/1-361,0.598
UniRef100_A0A0Q0J771/1-357,0.560
UniRef100_A0A7C5PUB3/5-358,0.607
UniRef100_A0A2K8U3B4/3-355,0.623
UniRef100_A0A0K6IRQ7/1-357,0.598
UniRef100_A0A0A3YWT7/1-358,0.568
UniRef100_A0A3B0YUF8/4-358,0.582
UniRef100_E6QR65/1-358,0.623
UniRef100_Q31DP9/1-356,0.593
UniRef100_A0A4Y5W9I2/1-361,0.754
UniRef100_A0A1K1W4R1/1-359,0.612
UniRef100_A0A4V3DFR1/1-360,0.604
UniRef100_A0A7V2WUP7/1-356,0.596
UniRef100_A0A420EKU6/1-358,0.552
UniRef100_E8M834/1-357,0.541
UniRef100_UPI000365544F/1-363,0.607
UniRef100_UPI0013710977/193-545,0.587
UniRef100_A0A2E6BFI5/1-358,0.612
UniRef100_A0A1W9H2Q4/200-559,0.577
UniRef100_A0A6N8EH01/1-354,0.598
UniRef100_A0A2T5HH53/1-358,0.822
UniRef100_A0A1R1LKJ2/1-357,0.607
UniRef100_UPI0003783E36/1-355,0.639
UniRef100_A0A192A060/1-356,0.574
UniRef100_A0A2M7HWD6/2-357,0.555
UniRef100_A0A5K1I6Q4/10-365,0.601
UniRef100_A0A839HBW2/13-363,0.587
UniRef100_A0A3B0ZMC3/1-357,0.590
UniRef100_UPI001E34A49F/1-354,0.555
UniRef100_A0A2W4R3Y1/1-356,0.577
UniRef100_UPI0013589441/1-355,0.530
UniRef100_A0A0M2KIV0/1-361,0.557
UniRef100_H8GJM0/1-356,0.585
UniRef100_A0A2N2QTM8/1-357,0.620
UniRef100_UPI001F02E3AD/1-358,0.617
UniRef100_UPI0019659720/1-361,0.721
UniRef100_A0A2A4YB03/1-360,0.577
UniRef100_A0A1I1VY20/199-552,0.577
UniRef100_UPI001AE83667/193-545,0.577
UniRef100_A0A0Q0TL04/1-359,0.546
UniRef100_A0A1A9T2F6/1-356,0.634
UniRef100_A0A2S4QQ87/1-361,0.563
UniRef100_UPI001E2B484D/1-360,0.563
UniRef100_A0A3M0ABI9/1-360,0.593
UniRef100_A0A7C1UQC5/8-361,0.612
UniRef100_A0A2E2VZB1/6-358,0.577
UniRef100_A0A7X3KP99/9-365,0.607
UniRef100_A0A653VNE6/202-555,0.574
UniRef100_UPI001951C9F0/1-361,0.623
UniRef100_A0A6M4FKL2/10-365,0.615
UniRef100_A0A2T9ZPB3/7-361,0.607
UniRef100_UPI0018935CDB/1-357,0.587
UniRef100_A0A0H3WR64/1-356,0.590
UniRef100_A0A661GUI9/1-354,0.607
UniRef100_UPI0018847E4C/1-361,0.555
UniRef100_UPI000380989B/11-370,0.612
UniRef100_A0A3N7A2Q7/201-556,0.598
UniRef100_A0A6L6IMJ4/1-361,0.557
UniRef100_UPI00056750B3/188-545,0.579
UniRef100_A0A349EHP0/1-355,0.617
UniRef100_A0A346NI40/1-353,0.530
UniRef100_UPI0018A1021E/1-356,0.552
UniRef100_A0A0F9XZ74/9-365,0.582
UniRef100_UPI001F00D291/1-358,0.617
UniRef100_A0A850RFP9/1-354,0.601
UniRef100_UPI0018A0DF77/10-365,0.631
UniRef100_A0A6L6PQ19/193-545,0.609
UniRef100_UPI001E3487BF/1-361,0.536
UniRef100_A0A510IQL1/1-358,0.590
UniRef100_A0A1X1QM61/1-357,0.574
UniRef100_UPI001BC53A40/1-357,0.544
UniRef100_D4DYM3/7-364,0.577
UniRef100_UPI00063C84C9/1-366,0.544
UniRef100_A0A7Y2JZP4/194-548,0.557
UniRef100_UPI000DF1B21E/1-360,0.609
UniRef100_UPI0010442283/1-356,0.590
UniRef100_UPI0019127C04/3-359,0.593
UniRef100_A0A063Y1Y7/1-355,0.653
UniRef100_UPI001657D55A/1-358,0.615
UniRef100_A0A3B0WSS3/1-356,0.607
UniRef100_UPI0013D04516/1-355,0.612
UniRef100_A0A7W5K2C8/10-364,0.623
UniRef100_UPI000E0E92A6/1-357,0.527
UniRef100_A0A8G0X4F5/1-356,0.552
UniRef100_A0A2A5A630/1-360,0.587
UniRef100_A0A496W8B7/1-355,0.566
UniRef100_F6D923/1-358,0.593
UniRef100_A0A095TJ00/1-356,0.623
UniRef100_UPI001CED7AF4/1-359,0.801
UniRef100_A0A1J5TXV8/193-550,0.626
UniRef100_L9PLB0/193-545,0.587
UniRef100_A0A496XMV2/1-356,0.607
UniRef100_A0A139SST2/1-361,0.672
UniRef100_A0A521Q305/170-528,0.615
UniRef100_A0A4Y7ZP24/1-355,0.557
UniRef100_UPI0015844500/8-364,0.631
UniRef100_A0A8D5JZW5/3-357,0.596
UniRef100_A0A6I6D120/13-369,0.604
UniRef100_A0A3B0ZEE3/6-358,0.585
UniRef100_A0A1H7RD24/1-361,0.604
UniRef100_H0IZJ6/10-365,0.598
UniRef100_A0A2M8GV92/1-360,0.549
UniRef100_A0A6L8KWQ5/193-545,0.596
UniRef100_UPI000DA22918/10-367,0.582
UniRef100_B2Q5V7/1-359,0.563
UniRef100_L8J4Y5/1-358,0.552
UniRef100_A0A154BZQ6/1-356,0.601
UniRef100_UPI00036D4E71/1-356,0.582
UniRef100_UPI001F0595CE/1-359,0.538
UniRef100_UPI000F77198A/1-354,0.519
UniRef100_A0A5C7EFL6/1-358,0.582
UniRef100_A0A0A7ED01/1-355,0.516
UniRef100_UPI000DEF33E3/1-360,0.571
UniRef100_A0A0C3EBD1/1-361,0.560
UniRef100_A0A1M5UEV2/196-547,0.587
UniRef100_A0A0A1YQA1/1-359,0.798
UniRef100_A0A328Y0N5/8-364,0.639
UniRef100_A0A142BGJ6/1-357,0.626
UniRef100_A0A2N7DKS2/1-357,0.546
UniRef100_A0A317H9M5/1-359,0.596
UniRef100_A0A095TSJ6/1-360,0.579
UniRef100_A0A8E3VQ60/1-359,0.552
UniRef100_A0A4Y7ZUS4/1-355,0.533
UniRef100_A0A2U3B8L1/1-360,0.541
